# EGS HST Catalogue
# From https://archive.stsci.edu/hlsp/candels/egs-catalogs
RA,Dec
215.0679937,53.0501842
214.9724404,52.9838395
214.8703059,52.9116187
215.1272122,53.0920109
215.0441764,53.0357218
214.756921,52.83034
214.6797093,52.7742173
215.112966,53.0813053
214.7162622,52.7983833
215.0739177,53.0578048
214.9807752,52.9852562
214.896122,52.9300207
215.0624431,53.046521
214.6899351,52.7853266
214.7437884,52.822025
214.8753424,52.9092841
214.6322535,52.7413491
215.1219802,53.0897602
214.9340977,52.9567861
214.9357687,52.9554562
214.9618135,52.9782093
214.6066957,52.7222896
214.9380079,52.959704
214.6927195,52.7834732
214.9219801,52.9499387
214.9480853,52.9664311
215.0094356,53.0090177
214.6187509,52.7330941
214.6453318,52.751182
215.0989381,53.0720149
214.7642273,52.8334133
214.6290561,52.7397863
214.7135084,52.7977128
215.1020154,53.073976
214.6398369,52.7454464
214.6424054,52.7484878
214.7151017,52.8016964
215.059813,53.0403977
215.024966,53.0225327
214.780633,52.8507909
214.6649299,52.7674879
214.8100781,52.8666979
214.7380401,52.8157934
214.9973854,52.9992116
214.6301775,52.7399326
214.7619695,52.8327891
215.0136796,53.0110043
215.0632968,53.0470519
214.7155773,52.798516
214.9096714,52.9379011
214.9104571,52.939217
214.7600985,52.8311833
215.1223355,53.0928607
215.1305276,53.0935996
215.123336,53.0894213
214.7310094,52.8121253
215.1146131,53.0818632
214.7932535,52.855686
214.7488253,52.8393615
215.145994,53.1046695
215.1149889,53.0814199
214.7809742,52.8466562
214.963291,52.9747316
214.7935157,52.855518
215.0409416,53.0308616
214.7991029,52.8619802
214.8255401,52.8804351
214.9900471,52.9955099
214.9171418,52.9435601
214.8083191,52.8680812
214.9110857,52.9391113
214.8742129,52.9196058
214.9957634,53.0028908
214.9190234,52.9465032
215.0387106,53.0286713
215.0406566,53.0304309
214.7773665,52.8466579
214.6158092,52.7285177
214.8932286,52.9273594
214.8552558,52.8987466
215.101861,53.0755696
214.6436185,52.7492875
214.9028034,52.932187
214.7285344,52.8086966
214.9856693,52.9907448
215.1385377,53.0998191
214.7885379,52.8553825
214.798353,52.8608149
215.1354124,53.0969874
214.974411,52.9845881
214.8701061,52.9106818
215.1113378,53.0805196
214.9161145,52.9426462
214.600637,52.7177811
214.9444052,52.9595227
214.6834873,52.7807206
214.718469,52.7987256
214.714079,52.8003188
214.848064,52.8935239
214.7730221,52.8404457
214.9774976,52.9885644
215.0310409,53.0260384
214.7014553,52.7916554
214.9796179,52.9907997
215.0503841,53.0361682
214.7313993,52.8103888
214.7410414,52.8156304
214.9921501,52.999461
215.0141494,53.0111516
214.625845,52.7404645
214.8356292,52.8878713
214.7193451,52.8033686
214.7659902,52.8350279
214.8686004,52.9077163
214.9325058,52.9569342
215.1224903,53.0873555
214.8007768,52.8600078
214.7722763,52.8420038
214.7368474,52.8187985
215.0435982,53.0344546
215.0135795,53.0116032
214.8138573,52.8722641
215.0510393,53.0377021
215.135645,53.0969532
215.0957773,53.072015
214.8822828,52.9171863
214.6398459,52.7492372
215.1321271,53.0956542
214.9544359,52.9699713
214.7845004,52.8485507
214.7414522,52.8173882
214.6758192,52.7709329
215.1037427,53.0762848
214.6650473,52.762813
215.1149338,53.0855806
214.8135302,52.8708506
214.605235,52.7200551
214.7133401,52.8175296
214.7474122,52.8237419
214.8241848,52.8768793
214.7477688,52.8236437
215.0868023,53.0632504
214.9657785,52.976114
214.694351,52.783437
214.9584824,52.9721372
214.8270649,52.8785665
215.1227069,53.0898432
214.7240846,52.8044271
214.7577994,52.8300211
214.668152,52.7722147
214.9714231,52.9817047
214.9810324,52.9917519
214.9190805,52.9432894
214.6497116,52.7512218
214.8194693,52.872936
214.6421482,52.7473814
215.1374378,53.0981845
215.1409874,53.1002371
214.9292188,52.9516398
214.6391928,52.7439013
214.8190134,52.8732364
215.0680123,53.0498596
214.8745434,52.915778
214.9011405,52.9298742
214.785029,52.8502828
214.7317794,52.8129205
215.1216714,53.0917519
214.6478367,52.7718075
214.9201391,52.9536891
215.1034223,53.073174
215.0168104,53.0141349
214.64273,52.7515919
214.9487376,52.9686709
214.8737437,52.9120064
214.826824,52.8784298
215.0149335,53.0142799
214.6376216,52.7430389
215.0122903,53.0097576
215.1415192,53.1024203
214.8423366,52.8892359
215.066177,53.0483055
214.6015532,52.7182926
214.6459221,52.7507514
214.8645662,52.9040106
214.9795609,52.9888996
215.0910722,53.0662439
214.678702,52.7725582
214.603163,52.7187529
214.9582269,52.97883
214.5889185,52.727408
214.7528579,52.8265909
214.6610386,52.7594615
215.0479401,53.0352452
214.8416603,52.8881489
214.8910079,52.9246668
215.1174635,53.0831372
215.0187885,53.01449
215.0181481,53.0140692
214.8920467,52.9279786
214.8376522,52.8861182
214.9962531,52.9991939
214.9245571,52.9475799
215.0191429,53.016114
214.8507116,52.8961584
215.0113266,53.0136529
215.0100523,53.0086955
214.9711116,52.9804765
214.7812585,52.8473045
214.8925536,52.9246631
214.7915156,52.8521363
214.8771251,52.9128651
215.1225394,53.0881681
214.5965233,52.714291
214.7345014,52.8120082
214.854108,52.9029808
215.0408864,53.0317713
215.0494793,53.0363588
214.8453186,52.8907241
214.8249532,52.8785644
214.7822242,52.8468592
214.8108317,52.8664174
214.7688198,52.8368505
214.7236445,52.8035351
214.9149354,52.943679
215.1173962,53.0842539
214.736659,52.8148956
214.8564573,52.8987057
215.0814839,53.0590226
215.0498611,53.03687
214.7226659,52.8052256
214.7699979,52.833016
215.0343417,53.0259309
214.7375852,52.8152074
214.6659408,52.7647801
214.9287552,52.9525322
214.7342594,52.8122085
215.0318024,53.023277
215.0749402,53.0533182
214.7096794,52.79594
214.915093,52.9484166
215.0404913,53.0306404
214.8788626,52.9179435
215.0651241,53.0501857
214.930625,52.9524641
214.9374451,52.9564405
214.8428731,52.8898081
214.8798322,52.9152135
215.0942544,53.0681783
214.7910854,52.8558695
214.7647015,52.8349262
215.0969592,53.0672997
215.025519,53.0204301
214.6025672,52.7183779
215.1468279,53.1033608
214.9510804,52.9669645
215.0909945,53.0641735
214.9935535,52.9964337
214.6236748,52.7354755
214.7196831,52.8237452
214.6526376,52.7531563
214.8940215,52.92575
214.9998061,53.0007967
215.0472328,53.0359452
215.147844,53.105552
215.117893,53.0843867
215.1180734,53.083915
214.658919,52.7578107
214.7823524,52.846768
214.7678274,52.83682
214.9167392,52.9523913
214.6406712,52.7456435
214.9497027,52.9666293
214.7038203,52.7912784
214.7287659,52.8101966
214.8611217,52.9020551
214.6781952,52.7728394
215.054989,53.0397434
214.9733845,52.9863891
214.7850614,52.8488042
214.6111439,52.7239135
214.767156,52.8369653
214.9877884,52.9948239
215.0317793,53.0213459
214.6079022,52.7229034
214.7737334,52.8422221
214.6003664,52.7169491
215.0379699,53.0298142
214.739164,52.8158929
214.6106404,52.7257842
215.0554811,53.0467722
215.0931371,53.0666019
215.1064004,53.075755
214.8734197,52.911022
214.833515,52.8825121
214.8660353,52.9061294
214.6472031,52.7509015
214.7670988,52.8363843
214.6719454,52.7722452
214.7984033,52.85955
214.8258879,52.8818858
214.9101883,52.9366266
214.8127131,52.8685767
214.8862489,52.9201675
215.0010719,53.0017159
214.9328847,52.9632742
214.7105774,52.7975705
214.6784087,52.7736892
214.8411135,52.8930162
214.9533714,52.9661778
214.8950988,52.9254342
214.7780455,52.8443581
214.6081742,52.7231621
214.8061942,52.8656499
214.9195473,52.945799
214.9574266,52.9708799
214.6431362,52.7479292
215.0108862,53.0121419
214.9483221,52.9642175
214.982063,52.9879486
214.6119328,52.7236075
214.6365596,52.7429138
214.8232242,52.8755873
215.0279259,53.0215651
215.0137676,53.0105161
214.7410011,52.8160251
215.0300274,53.021525
215.0779642,53.054507
214.7336692,52.8108293
215.0580402,53.0421572
214.815237,52.8682781
214.9182285,52.9429592
214.6182213,52.7289833
214.7245031,52.8039819
214.7567755,52.8292549
214.7532553,52.8263863
214.8532569,52.8965427
215.0728831,53.0540431
215.0565093,53.0399238
214.6679052,52.7682397
214.6905438,52.7846889
214.7955318,52.8585297
214.6639567,52.7616622
214.7111533,52.794079
214.8269213,52.8774402
214.8454855,52.8895154
214.7741792,52.8398123
214.68863,52.7809322
215.1282799,53.0901224
214.8627787,52.903168
214.6085241,52.7233897
214.8964356,52.9303814
214.7224183,52.8055096
214.6575379,52.7560851
214.5954331,52.7371732
215.0020146,53.0011061
214.8312231,52.8831274
214.830966,52.8817542
214.6309747,52.7415446
214.64375,52.7487134
215.10475,53.0763757
214.7239402,52.8066565
214.7903727,52.8512635
214.8394274,52.887213
214.7819778,52.8463719
214.6459653,52.7505335
214.6650303,52.7620626
215.0745371,53.0541682
214.7692894,52.8360544
215.029981,53.0225224
214.8789678,52.916069
214.9041109,52.9351648
214.9040636,52.9327485
214.7269579,52.810592
214.7797022,52.8437528
214.6190872,52.7535594
214.7894237,52.8598552
214.7947863,52.8552657
214.7834138,52.8471262
214.891502,52.922546
215.1111375,53.0785551
214.9133098,52.940795
215.0160377,53.0115088
214.7212373,52.8027434
214.8523625,52.8963739
214.8394473,52.8895663
214.9491888,52.9652301
214.9894713,52.9899067
214.7229562,52.8027911
215.0751833,53.0546613
214.9812744,52.9861719
215.053235,53.0385269
214.9246588,52.9463318
214.9776768,52.9844803
214.7699376,52.8362148
214.8391862,52.8910735
215.0066533,53.0054639
214.9547009,52.9676862
214.8632094,52.9049223
214.9770156,52.9858811
214.9629443,52.97303
214.7245376,52.8081705
214.8265701,52.8787132
214.9546919,52.9674967
214.8802559,52.9156277
215.0633465,53.0455799
214.9810451,52.9866379
214.7393889,52.8168977
214.6563934,52.7576547
214.7269711,52.8086156
214.7248095,52.8040364
214.9070797,52.9335343
214.6546158,52.7531433
214.6628767,52.7596518
214.8480676,52.8951843
214.8198985,52.8723682
214.6535119,52.7536356
214.7314105,52.8094649
214.6729966,52.7757855
215.1112222,53.079681
215.0240049,53.0187096
215.0607773,53.0437906
215.0353682,53.0251659
215.0806214,53.0564669
214.8606122,52.9116692
215.1170977,53.0814914
215.0252497,53.0192233
214.7628046,52.8308578
215.1367275,53.0967177
214.8813924,52.917823
214.6279104,52.7342222
215.0208276,53.0134629
214.8980657,52.9283033
214.8503481,52.8939889
214.8340051,52.8821522
214.889542,52.9221188
215.1043328,53.0721507
214.6446323,52.7488937
214.6185609,52.7292574
214.9107621,52.9386089
214.7045116,52.7910058
214.6081174,52.7224626
214.7694006,52.8355188
214.7957752,52.8570271
215.1367983,53.0977126
214.7524791,52.8240445
215.0860445,53.0605231
215.0119088,53.0086465
214.7301033,52.8089478
214.9527507,52.9659141
215.1464584,53.1055189
214.6613487,52.7611334
214.6160856,52.7276889
214.6714359,52.7678217
215.0763191,53.0530948
214.7259116,52.8038759
214.809758,52.8640116
215.0995008,53.072054
215.1371359,53.0971582
215.0402757,53.027694
214.6931033,52.7805624
214.6982809,52.7866768
214.7913272,52.8544057
214.8191638,52.8882474
214.9042174,52.9320366
214.8988175,52.9272587
215.1281587,53.0893756
215.0689099,53.0492072
214.8910405,52.922132
214.9765151,52.9847858
214.9450153,52.9625402
214.7420911,52.8365766
214.9134454,52.9403916
215.0243028,53.0152546
214.8313003,52.8904624
215.1030449,53.0754925
215.0611297,53.0429012
215.0919231,53.0648518
214.8074544,52.8619234
214.988774,52.9906366
214.7069588,52.7930261
214.7463103,52.8437445
214.9539367,52.96679
215.0683758,53.0493825
215.0859964,53.0597136
214.8994748,52.9280358
215.1396344,53.097837
215.013544,53.0100359
214.6162827,52.7274162
215.128908,53.0925715
214.7085744,52.7913423
214.5998853,52.7422593
214.9100078,52.9352925
214.7341888,52.8099502
214.7876706,52.8491813
214.6044829,52.7184155
215.1037249,53.0742336
215.1481338,53.1028842
214.9471549,52.9633249
214.8763045,52.9122927
215.1392433,53.0999747
215.0013899,53.0007993
214.9705131,52.9811174
214.8627979,52.9026874
214.9968265,52.9983406
215.1053309,53.079172
215.0110082,53.0093721
214.6298442,52.7365743
214.6535393,52.7551236
214.6729126,52.7667685
214.8498167,52.8921222
214.7706752,52.8372058
214.7612319,52.8310933
214.7396975,52.815667
214.8523287,52.8954141
214.8017475,52.8642595
214.5844896,52.7306078
214.9048204,52.9315248
214.7549353,52.825013
214.5882401,52.734061
214.6194551,52.7287313
215.1292425,53.0898608
214.7783289,52.8449627
214.7898422,52.8680456
214.6029936,52.717864
214.980881,52.988792
214.7572271,52.8272156
215.110309,53.0805467
214.7106194,52.7948983
214.7438611,52.8264885
214.8957253,52.9256019
214.6528253,52.7516903
214.7073196,52.7925134
214.6542203,52.7788931
214.9057852,52.9357579
214.7603042,52.830603
214.9742775,52.9843465
215.1180684,53.0824116
214.981434,52.9857029
214.7373281,52.8157502
214.838533,52.8851008
215.1003546,53.0696611
214.7282268,52.812586
214.6446446,52.7474295
214.8381554,52.8867878
215.0898064,53.0630467
214.9497256,52.9631584
214.8349703,52.8833021
215.1122296,53.0793496
214.7171092,52.7993405
214.6064079,52.7473202
214.662835,52.7847855
214.9327656,52.9511074
214.9141929,52.9382355
215.06567,53.0495365
215.0651541,53.0465242
214.6964284,52.7833736
214.9692658,52.9793658
215.0452037,53.0313539
214.6270984,52.7367472
215.0662256,53.0495341
215.145704,53.104403
214.7135911,52.7968767
215.1275893,53.0914073
214.7597244,52.829068
214.6362656,52.7404189
214.8277697,52.8781549
214.8885279,52.9228362
214.5976857,52.7392878
214.7963168,52.8541635
214.7089427,52.7945153
214.6456537,52.7736837
215.1254058,53.0875826
214.8041146,52.8608377
214.8891895,52.921266
214.6886574,52.777995
214.621931,52.7576014
214.7252934,52.8065792
214.8299787,52.8795664
214.7992999,52.8608698
214.9551733,52.9718538
214.8958627,52.9262684
215.1401253,53.0984672
214.7422452,52.8170064
214.8363447,52.8835466
215.0584622,53.0457943
214.9833432,52.9870649
214.7343438,52.8243477
214.5842583,52.7296461
214.7482032,52.8216268
214.7402607,52.8152544
214.9024497,52.9315062
215.0429598,53.0298271
214.7778541,52.8416934
214.7162487,52.8231165
214.6512214,52.7534614
214.6000646,52.7147269
214.748368,52.8233153
214.7539634,52.8276074
214.9412506,52.9759531
214.7005364,52.8101056
214.8081081,52.8636476
214.7737535,52.839958
214.6913391,52.7827751
214.9506114,52.9657265
214.9358043,52.9546444
214.9504721,52.9667454
214.8208257,52.8716075
214.6398412,52.742928
214.9571533,52.9684139
214.7773031,52.841872
214.8144631,52.8701935
214.6768873,52.7696412
214.914484,52.9420482
214.953342,52.9684769
214.6667881,52.766158
214.9994715,53.0011048
214.7654624,52.8331946
214.9968212,53.0006702
215.0796418,53.0555754
214.8502888,52.8927886
214.6950958,52.8050396
214.7097233,52.7956101
214.6512776,52.7805905
214.8388064,52.9073085
214.7912061,52.8767559
214.8923594,52.9245118
214.6221972,52.7327807
214.7355124,52.813049
214.992998,52.9936853
214.8320986,52.9011202
214.7077208,52.7938169
214.6525619,52.7562104
214.6128703,52.7252057
215.1332136,53.0936874
214.6025413,52.7406139
214.9961065,52.9995443
214.698554,52.8104827
214.687728,52.7770669
214.6217193,52.7540107
214.7802446,52.8450821
214.7880704,52.8500879
215.0409731,53.0400208
214.8933834,52.9242368
214.801028,52.8822903
214.9184888,52.9423504
214.729479,52.8064111
214.8215955,52.8716769
214.7107459,52.8169206
214.691931,52.8074934
214.6321935,52.7640823
214.6132071,52.7233807
214.9971373,52.9969285
214.6933332,52.8082175
214.8949632,52.9268723
214.8374165,52.8834593
214.6791401,52.7935539
215.1194923,53.0847371
215.0535029,53.0398616
214.661135,52.7819641
214.7355871,52.811207
214.8120468,52.8665483
214.7027402,52.7873452
214.8669549,52.9050009
214.646153,52.7514636
214.7962962,52.8549339
214.5848398,52.7266909
214.7409191,52.8181968
214.5985972,52.7399994
214.624423,52.7334733
214.7913285,52.875733
214.8052415,52.8808426
214.7378824,52.8126995
214.942895,52.9583853
214.9823881,52.9871139
214.9142969,52.9411749
215.0042966,53.0027956
214.6558836,52.7586295
214.6353844,52.7641218
214.6080194,52.7436524
214.7723049,52.8373696
214.9799178,52.989612
214.5999192,52.7425841
214.6596927,52.7824113
214.6217898,52.7295008
214.8149124,52.8678417
215.0358173,53.0278665
214.6286542,52.7366319
214.7288657,52.8297345
214.7903658,52.8742455
214.7196752,52.8009187
214.6675021,52.7659131
214.8789653,52.9142903
214.8539185,52.8996575
214.843946,52.8950426
214.5993278,52.7126249
214.7480963,52.8208767
214.9398715,52.9565271
214.9578247,52.9699912
214.5955005,52.7380613
215.054255,53.0376711
214.667468,52.7872862
214.6203364,52.7565612
214.7550848,52.8501496
215.1212719,53.0846463
214.8111133,52.8697139
214.7502957,52.8220222
214.6917541,52.8056812
214.9264396,52.9475088
214.7525176,52.849955
214.6058855,52.7184411
214.6711461,52.7713818
214.9800999,52.984419
214.9904262,52.9975947
214.6001237,52.7124656
214.7356814,52.8127591
214.7526586,52.8258615
215.0596629,53.0444745
214.7058706,52.7896579
214.6011684,52.7439176
214.7887937,52.8729301
214.7169714,52.8237394
215.025299,53.0177165
215.0362694,53.0247073
214.9551357,52.9735487
214.6066191,52.7457581
214.6460589,52.7724806
214.7911628,52.8744396
214.7908127,52.8743361
214.751975,52.8466127
215.1294693,53.0903824
214.6761206,52.7704786
214.6554539,52.7540541
214.7256565,52.802547
215.0986653,53.0685875
214.624718,52.7575506
214.6551428,52.7785132
215.1201561,53.0848576
214.5979848,52.7404211
214.611201,52.7449822
214.6271766,52.7360323
214.8008413,52.8580638
215.0759337,53.0515384
214.8880703,52.9206279
214.6463099,52.7718768
214.9794381,52.993535
214.8401355,52.8856015
214.6413804,52.742448
214.5798239,52.7301437
214.5994879,52.7383346
214.9895243,52.9975965
214.70936,52.8172446
215.1132946,53.0788386
215.071635,53.0490614
214.6452585,52.773556
214.829603,52.8778309
215.0408632,53.0289012
214.6909037,52.8072883
214.5969425,52.7397908
215.0658077,53.0492406
214.7992574,52.8598908
214.824903,52.8986608
214.6618141,52.779691
215.002754,53.0004855
214.8106941,52.8641615
214.7158574,52.8243095
214.8483717,52.8965105
214.9588992,52.9698971
214.6930809,52.7826945
214.6440743,52.7685846
214.7281318,52.8150188
214.6992638,52.8106534
215.094034,53.0756519
214.9927114,52.9918263
214.8060052,52.8615075
214.7444576,52.8173765
214.6647381,52.7872337
214.753114,52.823865
214.7892815,52.8739411
214.9750588,52.9875242
214.9217824,52.9540551
214.5815638,52.727486
215.0579745,53.0397938
214.6969437,52.8085344
214.5873462,52.7294892
214.6310445,52.760294
214.7380308,52.8343626
214.7309576,52.8259584
215.1322038,53.0946017
214.8768698,52.9121711
214.6366936,52.7674468
215.088374,53.0600362
215.0240268,53.0163109
215.0275135,53.0182352
214.7546695,52.8501156
214.8775154,52.9118653
215.0545777,53.0387255
214.9052232,52.933401
214.6846313,52.7953767
214.8961038,52.9252102
214.8620122,52.9019864
214.6317747,52.760024
214.9794954,52.9847623
214.7362366,52.8338896
214.708856,52.8116015
214.8029604,52.8622999
215.1151716,53.079256
214.9579499,52.972436
215.1414537,53.0966534
214.6885276,52.806062
214.6044814,52.7489457
214.6663041,52.7853814
215.0034781,53.0021355
214.8500704,52.8914561
214.7710783,52.8369817
214.7439301,52.8187749
214.7080601,52.7917638
214.5770175,52.7292962
214.8905823,52.9233051
214.8819126,52.9152455
214.6188898,52.7542629
214.744997,52.817539
215.13047,53.1031059
214.8759786,52.9330422
214.7569656,52.8500034
214.8662711,52.9243072
214.6545011,52.7790119
215.1059659,53.0744976
214.8599374,52.9216541
214.6224358,52.7588353
214.8266159,52.8990474
214.7123297,52.7942852
214.6764948,52.7908105
214.9199145,52.9461354
214.789884,52.8742881
215.1342257,53.0949
214.9183954,52.9421497
214.8872518,52.9200537
214.6804161,52.7935466
214.6736734,52.795863
214.9825058,52.9863515
215.3052313,53.0529433
215.3037199,53.0521643
215.3018752,53.0523862
215.2651675,53.0269852
215.2972907,53.0496581
215.2772593,53.0357845
215.2769965,53.0356034
215.2965616,53.0493502
215.2433112,53.0131925
215.1900664,52.9758261
215.2246202,53.0002483
215.2864796,53.0436229
215.2242507,53.000043
215.2462815,53.0158415
215.2239775,53.0002389
215.237368,53.0097716
215.2472391,53.0168034
215.1909728,52.9773837
215.2900943,53.0469942
215.2809837,53.040869
215.2214142,52.999207
215.2006028,52.9846569
215.2905417,53.0477678
215.2367088,53.0101229
215.3020014,53.0558696
215.2166581,52.9961767
215.1671404,52.9613966
215.279264,53.0401507
215.2173569,52.9969877
215.2855582,53.0452414
215.2878964,53.0469146
215.1711872,52.9650926
215.2088551,52.9917623
215.2020153,52.9869857
215.275125,53.0382428
215.2457064,53.0177451
215.2472783,53.0188898
215.2858819,53.0459677
215.2977369,53.0543167
215.2453202,53.0176208
215.1648816,52.9611785
215.1703368,52.9650375
215.2958681,53.0531273
215.2990086,53.0553416
215.2985302,53.0551657
215.2461027,53.018564
215.2829851,53.044395
215.2181682,52.9991013
215.1106258,52.9235992
215.2159943,52.9978758
215.2901323,53.0499316
215.1326863,52.9394208
215.1261846,52.9348747
215.2521877,53.0234686
215.2002537,52.9870695
215.2562295,53.0264551
215.2448737,53.0185309
215.0753696,52.8993108
215.2000305,52.9871731
215.2585848,53.0284053
215.1991286,52.986734
215.293794,53.0531146
215.290265,53.0507309
215.2991599,53.0570591
215.0746126,52.8992676
215.2343689,53.0117188
215.1405142,52.9458653
215.235875,53.0130575
215.2387895,53.0151297
215.2683409,53.0358225
215.1974769,52.9861918
215.2629049,53.0321127
215.0400715,52.8752693
215.3029183,53.0601287
215.1447346,52.949288
215.2149109,52.998647
215.0774915,52.9020497
215.2657832,53.034508
215.2149793,52.9989798
215.0839899,52.9068481
215.0731629,52.8992654
215.1272934,52.9374448
215.2766647,53.042401
215.2523293,53.0254049
215.1401474,52.9465885
215.1052909,52.9222991
215.2162049,53.0003735
215.2146435,52.9992797
215.2684403,53.0371187
215.1372563,52.944993
215.1445528,52.9501396
215.2889597,53.0515784
215.3009582,53.0600036
215.1110067,52.9266605
215.1607512,52.9617084
215.0380503,52.8752124
215.2048869,52.9928137
215.1821858,52.9769492
215.1643248,52.9644131
215.1393249,52.9468258
215.0725458,52.8997436
215.1972808,52.9876418
215.1854332,52.9794076
215.1307076,52.9409308
215.1458374,52.9516497
215.087157,52.9102885
215.1719846,52.9701766
215.2398261,53.0178577
215.2234465,53.0063737
215.0496574,52.88399
215.0364438,52.8747156
215.1657507,52.9659671
215.2880229,53.0517634
215.2932338,53.0554207
215.1743167,52.9720875
215.2644082,53.0353372
215.0400795,52.8774647
215.2499516,53.0252545
215.1860617,52.9804378
215.0749915,52.9021902
215.2833645,53.0486994
215.1443393,52.9511543
215.2684923,53.0383529
215.0761509,52.9031153
215.0746559,52.9020987
215.2885075,53.0524797
215.2880133,53.0521297
215.2295362,53.0112027
215.2365019,53.0160995
215.0168259,52.8613155
215.2052801,52.9942319
215.0574688,52.8901522
214.9779626,52.833838
215.1449593,52.9519298
214.9997876,52.8494115
215.2255535,53.0086595
215.199421,52.9903173
215.0646921,52.8955357
215.2381936,53.0176834
215.2004514,52.9912571
215.0193079,52.8635505
215.057645,52.8907308
215.2500179,53.0261466
215.203161,52.99328
215.2724461,53.0420382
215.089162,52.9131877
215.1936123,52.9867646
215.0881217,52.9125084
215.0722486,52.9013318
215.1801545,52.9773771
214.9921505,52.8446814
215.213094,53.0005618
215.2514454,53.0274619
215.039072,52.8779595
215.2099313,52.9983518
215.0856625,52.9109113
215.2394974,53.0192013
215.2101155,52.9985883
215.2009354,52.992187
215.2672609,53.0387145
215.2206924,53.0060806
215.0158518,52.8617415
215.0476715,52.8842719
215.1958504,52.9887039
215.1309263,52.9430481
215.3001587,53.0618216
214.9387295,52.8070809
214.9766921,52.8340509
215.2128255,53.0006983
215.1937416,52.9873067
215.1823489,52.9793423
215.2792775,53.0473577
215.2490567,53.0261956
215.1428434,52.9516068
215.2257344,53.0099326
215.1633834,52.9661593
215.2731585,53.0432256
215.2148342,53.0023339
215.0110122,52.8586254
215.2582367,53.0327819
215.2577017,53.0324886
215.1280909,52.9414456
215.2999995,53.0621017
215.0812869,52.9084549
215.1397806,52.9497124
215.2812492,53.0490558
215.0257835,52.8692794
214.9406474,52.8090084
214.9642221,52.8257414
215.2945356,53.0584618
215.1011275,52.9225995
215.2196959,53.0061061
215.0624947,52.8954108
215.024353,52.8684393
215.1632354,52.9664838
215.1787484,52.9774359
215.1039508,52.9248705
215.1929102,52.9875531
215.1556173,52.9613417
215.0726111,52.9027956
215.2223535,53.0082925
215.1859982,52.982766
215.026988,52.8706367
215.2992451,53.0621886
214.9555873,52.8201415
215.2804475,53.049155
215.2616936,53.0360465
215.0962913,52.9197934
215.1330567,52.9457387
214.9610869,52.8241765
214.9605063,52.8237678
215.1095052,52.9292652
214.9603426,52.823731
215.2233809,53.009382
215.2035364,52.9954862
215.0981781,52.9213476
215.1261766,52.941179
215.2638552,53.0379976
215.2610209,53.0360368
215.0173862,52.8646452
215.1570745,52.9634021
215.2068702,52.9984966
214.8996594,52.781366
215.2678499,53.0412905
215.0950082,52.9198175
215.2317758,53.0160494
215.2724497,53.0445493
215.1364918,52.949091
215.1332024,52.9468006
214.9475652,52.8155511
215.2786399,53.0489819
215.0258482,52.8710539
215.2225622,53.0097164
215.1019104,52.9249021
215.1534395,52.9612442
214.9050208,52.7855355
215.2385493,53.0211169
215.1157343,52.9347881
215.1853222,52.9837908
215.1664718,52.9706142
214.9765597,52.8364801
215.263006,53.0384107
215.2203457,53.0085155
215.0458986,52.8856918
215.0190203,52.866706
215.2584053,53.0353325
215.244672,53.0257236
215.1047227,52.9273186
214.948792,52.8170065
215.1314544,52.9462095
215.0569147,52.8936309
214.9592124,52.8244631
214.956123,52.8223232
215.2613003,53.0375585
215.1398501,52.9522141
214.9000484,52.7825223
214.9832777,52.8416723
214.8526891,52.7488103
215.2202204,53.0088336
215.1886887,52.9866771
215.192112,52.989119
214.984419,52.8425731
215.2230278,53.0108371
215.1964289,52.9922733
214.9051043,52.786345
215.0907053,52.9178782
214.9917645,52.8479126
215.2438785,53.0256293
215.2003767,52.9951424
214.9909118,52.8473571
215.124448,52.9417422
214.9368186,52.8089831
215.2803969,53.0512803
215.0692973,52.902896
215.2798396,53.0509829
214.9806031,52.8401938
215.1045181,52.9278396
215.2169829,53.0069973
214.9739606,52.8355539
215.1503208,52.960226
215.0303981,52.8755876
215.2486784,53.0293169
215.0507419,52.8900101
215.1323206,52.9475711
215.2264864,53.0138001
215.0664596,52.9011627
215.162913,52.9692594
215.2040278,52.9982097
215.2409099,53.0240913
215.1682323,52.9731546
214.9389906,52.8111071
214.9208916,52.7982649
215.0189645,52.8678545
214.9250654,52.8012834
215.1286931,52.9453909
215.1578777,52.9659545
215.1333194,52.948673
214.9233902,52.8001064
214.8878767,52.7749036
214.8997254,52.7835134
215.0465835,52.8877095
215.161772,52.9689545
214.9080262,52.789448
215.1255144,52.94343
215.0185537,52.8679033
215.0985001,52.9244371
215.2882087,53.0577747
214.9774043,52.8388718
215.2764959,53.0496014
215.2526914,53.0329605
215.1568242,52.9657332
215.0965509,52.9232545
215.2677211,53.0435712
215.0164802,52.866738
215.0436842,52.8860051
215.2049387,52.9996484
215.0480447,52.889115
215.1262106,52.9443369
215.2122478,53.0048917
215.123014,52.9421703
214.9745695,52.8372225
214.8666365,52.7604876
215.1619541,52.9696474
215.1774653,52.9805721
215.147793,52.9597684
214.8308658,52.7351589
215.2752363,53.049271
214.9489736,52.8192657
215.0748538,52.9084622
214.9349542,52.8093949
214.9005167,52.7849134
215.222413,53.0123911
214.8841006,52.7732586
215.0060979,52.8599262
214.9779915,52.8400422
215.0844322,52.9153906
215.0120383,52.8642409
214.9169604,52.7967913
215.281983,53.0543013
214.777227,52.6971515
215.2382811,53.0237767
215.2802108,53.0531529
215.0815077,52.9135277
